job_id,index_year,source_url,filename,id_url_mismatch,first_seen,last_fetched,sha256,http_status,fetch_note
061519,2018,https://media.ark.org/ardot/061519env.pdf,061519env.pdf,0,2026-09-14,,,,
061523,2018,https://media.ark.org/ardot/061523env.pdf,061523env.pdf,0,2026-09-14,,,,
061530,2018,https://media.ark.org/ardot/061530env.pdf,061530env.pdf,0,2026-09-14,,,,
061546,2018,https://media.ark.org/ardot/061546env.pdf,061546env.pdf,0,2026-09-14,,,,
061560,2018,https://media.ark.org/ardot/061560env.pdf,061560env.pdf,0,2026-09-14,,,,
061561,2018,https://media.ark.org/ardot/061561env.pdf,061561env.pdf,0,2026-09-14,,,,
070265,2018,https://media.ark.org/ardot/070265env.pdf,070265env.pdf,0,2026-09-14,,,,
070271,2018,https://media.ark.org/ardot/070271env.pdf,070271env.pdf,0,2026-09-14,,,,
070379,2018,https://media.ark.org/ardot/070379env.pdf,070379env.pdf,0,2026-09-14,,,,
070444,2018,https://media.ark.org/ardot/070444env.pdf,070444env.pdf,0,2026-09-14,,,,
070452,2018,https://media.ark.org/ardot/070452env.pdf,070452env.pdf,0,2026-09-14,,,,
080494,2018,https://media.ark.org/ardot/080494env.pdf,080494env.pdf,0,2026-09-14,,,,
080496,2018,https://media.ark.org/ardot/080496env.pdf,080496env.pdf,0,2026-09-14,,,,
080500,2018,https://media.ark.org/ardot/080500env.pdf,080500env.pdf,0,2026-09-14,,,,
080507,2018,https://media.ark.org/ardot/080507env.pdf,080507env.pdf,0,2026-09-14,,,,
080531,2018,https://media.ark.org/ardot/080531env.pdf,080531env.pdf,0,2026-09-14,,,,
080543,2018,https://media.ark.org/ardot/080543env.pdf,080543env.pdf,0,2026-09-14,,,,
080547,2018,https://media.ark.org/ardot/080547env.pdf,080547env.pdf,0,2026-09-14,,,,
080551,2018,https://media.ark.org/ardot/080551env.pdf,080551env.pdf,0,2026-09-14,,,,
080552,2018,https://media.ark.org/ardot/080552env.pdf,080552env.pdf,0,2026-09-14,,,,
080557,2018,https://media.ark.org/ardot/080557env.pdf,080557env.pdf,0,2026-09-14,,,,
080558,2018,https://media.ark.org/ardot/080558env.pdf,080558env.pdf,0,2026-09-14,,,,
080563,2018,https://media.ark.org/ardot/080563env.pdf,080563env.pdf,0,2026-09-14,,,,
090437,2018,https://media.ark.org/ardot/090437env.pdf,090437env.pdf,0,2026-09-14,,,,
090471,2018,https://media.ark.org/ardot/090471env.pdf,090471env.pdf,0,2026-09-14,,,,
090487,2018,https://media.ark.org/ardot/090487env.pdf,090487env.pdf,0,2026-09-14,,,,
090488,2018,https://media.ark.org/ardot/090488env.pdf,090488env.pdf,0,2026-09-14,,,,
090509,2018,https://media.ark.org/ardot/090509env.pdf,090509env.pdf,0,2026-09-14,,,,
090520,2018,https://media.ark.org/ardot/090520env.pdf,090520env.pdf,0,2026-09-14,,,,
100822,2018,https://media.ark.org/ardot/100822env.pdf,100822env.pdf,0,2026-09-14,,,,
100824,2018,https://media.ark.org/ardot/100824env.pdf,100824env.pdf,0,2026-09-14,,,,
100839,2018,https://media.ark.org/ardot/100839env.pdf,100839env.pdf,0,2026-09-14,,,,
100870,2018,https://media.ark.org/ardot/100870env.pdf,100870env.pdf,0,2026-09-14,,,,
100871,2018,https://media.ark.org/ardot/100871env.pdf,100871env.pdf,0,2026-09-14,,,,
100876,2018,https://media.ark.org/ardot/100876env.pdf,100876env.pdf,0,2026-09-14,,,,
100884,2018,https://media.ark.org/ardot/100884env.pdf,100884env.pdf,0,2026-09-14,,,,
100885,2018,https://media.ark.org/ardot/100885env.pdf,100885env.pdf,0,2026-09-14,,,,
100887,2018,https://media.ark.org/ardot/100887env.pdf,100887env.pdf,0,2026-09-14,,,,
100892,2018,https://media.ark.org/ardot/100892env.pdf,100892env.pdf,0,2026-09-14,,,,
100902,2018,https://media.ark.org/ardot/100902env.pdf,100902env.pdf,0,2026-09-14,,,,
100904,2018,https://media.ark.org/ardot/100904env.pdf,100904env.pdf,0,2026-09-14,,,,
100905,2018,https://media.ark.org/ardot/100905env.pdf,100905env.pdf,0,2026-09-14,,,,
100908,2018,https://media.ark.org/ardot/100908env.pdf,100908env.pdf,0,2026-09-14,,,,
100909,2018,https://media.ark.org/ardot/100909env.pdf,100909env.pdf,0,2026-09-14,,,,
100910,2018,https://media.ark.org/ardot/100910env.pdf,100910env.pdf,0,2026-09-14,,,,
100911,2018,https://media.ark.org/ardot/100911env.pdf,100911env.pdf,0,2026-09-14,,,,
100912,2018,https://media.ark.org/ardot/100912env.pdf,100912env.pdf,0,2026-09-14,,,,
100927,2018,https://media.ark.org/ardot/100927env.pdf,100927env.pdf,0,2026-09-14,,,,
100931,2018,https://media.ark.org/ardot/100931env.pdf,100931env.pdf,0,2026-09-14,,,,
100947,2018,https://media.ark.org/ardot/100947env.pdf,100947env.pdf,0,2026-09-14,,,,
100957,2018,https://media.ark.org/ardot/100957env.pdf,100957env.pdf,0,2026-09-14,,,,
100958,2018,https://media.ark.org/ardot/100958env.pdf,100958env.pdf,0,2026-09-14,,,,
100976,2018,https://media.ark.org/ardot/100976env.pdf,100976env.pdf,0,2026-09-14,,,,
110540,2018,https://media.ark.org/ardot/110540env.pdf,110540env.pdf,0,2026-09-14,,,,
110567,2018,https://media.ark.org/ardot/110567env-.pdf,110567env-.pdf,0,2026-09-14,,,,
110615,2018,https://media.ark.org/ardot/110615env.pdf,110615env.pdf,0,2026-09-14,,,,
110620,2018,https://media.ark.org/ardot/110620env.pdf,110620env.pdf,0,2026-09-14,,,,
110621,2018,https://media.ark.org/ardot/110621env.pdf,110621env.pdf,0,2026-09-14,,,,
110642,2018,https://media.ark.org/ardot/110642env.pdf,110642env.pdf,0,2026-09-14,,,,
110644,2018,https://media.ark.org/ardot/110644env.pdf,110644env.pdf,0,2026-09-14,,,,
110646,2018,https://media.ark.org/ardot/110646env.pdf,110646env.pdf,0,2026-09-14,,,,
110648,2018,https://media.ark.org/ardot/110648env.pdf,110648env.pdf,0,2026-09-14,,,,
110650,2018,https://media.ark.org/ardot/110650env.pdf,110650env.pdf,0,2026-09-14,,,,
110653,2018,https://media.ark.org/ardot/110653env.pdf,110653env.pdf,0,2026-09-14,,,,
110655,2018,https://media.ark.org/ardot/110655env.pdf,110655env.pdf,0,2026-09-14,,,,
110657,2018,https://media.ark.org/ardot/110657env.pdf,110657env.pdf,0,2026-09-14,,,,
110670,2018,https://media.ark.org/ardot/110670env.pdf,110670env.pdf,0,2026-09-14,,,,
110677,2018,https://media.ark.org/ardot/110677env.pdf,110677env.pdf,0,2026-09-14,,,,
BB0401,2018,https://media.ark.org/ardot/BB0401env.pdf,BB0401env.pdf,0,2026-09-14,,,,
BB0406,2018,https://media.ark.org/ardot/BB0406env.pdf,BB0406env.pdf,0,2026-09-14,,,,
BB0618,2018,https://media.ark.org/ardot/BB0618env.pdf,BB0618env.pdf,0,2026-09-14,,,,
BB0903,2018,https://media.ark.org/ardot/BB0903env.pdf,BB0903env.pdf,0,2026-09-14,,,,
BB1101,2018,https://media.ark.org/ardot/BB1101env.pdf,BB1101env.pdf,0,2026-09-14,,,,
CA0201,2018,https://media.ark.org/ardot/CA0201env.pdf,CA0201env.pdf,0,2026-09-14,,,,
CA0202,2018,https://media.ark.org/ardot/CA0202env.pdf,CA0202env.pdf,0,2026-09-14,,,,
CA0203,2018,https://media.ark.org/ardot/CA0203env.pdf,CA0203env.pdf,0,2026-09-14,,,,
CA0601,2018,https://media.ark.org/ardot/CA0601env.pdf,CA0601env.pdf,0,2026-09-14,,,,
CA0608,2018,https://media.ark.org/ardot/CA0608env.pdf,CA0608env.pdf,0,2026-09-14,,,,
CA1003,2018,https://media.ark.org/ardot/CA1003env.pdf,CA1003env.pdf,0,2026-09-14,,,,
FA4511,2018,https://media.ark.org/ardot/FA4511env.pdf,FA4511env.pdf,0,2026-09-14,,,,
GF0270,2018,https://media.ark.org/ardot/GF0270env.pdf,GF0270env.pdf,0,2026-09-14,,,,
R40104,2018,https://media.ark.org/ardot/R40104env.pdf,R40104env.pdf,0,2026-09-14,,,,
009784,2019,https://media.ark.org/ardot/009784env.pdf,009784env.pdf,0,2026-09-14,,,,
012307,2019,https://media.ark.org/ardot/012307env.pdf,012307env.pdf,0,2026-09-14,,,,
012318,2019,https://media.ark.org/ardot/012318env.pdf,012318env.pdf,0,2026-09-14,,,,
012320,2019,https://media.ark.org/ardot/012320env.pdf,012320env.pdf,0,2026-09-14,,,,
012329,2019,https://media.ark.org/ardot/012329env.pdf,012329env.pdf,0,2026-09-14,,,,
012340,2019,https://media.ark.org/ardot/012340env.pdf,012340env.pdf,0,2026-09-14,,,,
020582,2019,https://media.ark.org/ardot/020582env.pdf,020582env.pdf,0,2026-09-14,,,,
020614,2019,https://media.ark.org/ardot/020614env.pdf,020614env.pdf,0,2026-09-14,,,,
020619,2019,https://media.ark.org/ardot/020619env.pdf,020619env.pdf,0,2026-09-14,,,,
020623,2019,https://media.ark.org/ardot/020623env.pdf,020623env.pdf,0,2026-09-14,,,,
020633,2019,https://media.ark.org/ardot/020633env.pdf,020633env.pdf,0,2026-09-14,,,,
020634,2019,https://media.ark.org/ardot/020634env.pdf,020634env.pdf,0,2026-09-14,,,,
020639,2019,https://media.ark.org/ardot/020639env.pdf,020639env.pdf,0,2026-09-14,,,,
020656,2019,https://media.ark.org/ardot/020656env.pdf,020656env.pdf,0,2026-09-14,,,,
030008,2019,https://media.ark.org/ardot/030008env.pdf,030008env.pdf,0,2026-09-14,,,,
030483,2019,https://media.ark.org/ardot/030483env.pdf,030483env.pdf,0,2026-09-14,,,,
030540,2019,https://media.ark.org/ardot/030540env.pdf,030540env.pdf,0,2026-09-14,,,,
040622,2019,https://media.ark.org/ardot/040622env.pdf,040622env.pdf,0,2026-09-14,,,,
040625,2019,https://media.ark.org/ardot/040625env.pdf,040625env.pdf,0,2026-09-14,,,,
040726,2019,https://media.ark.org/ardot/040726env.pdf,040726env.pdf,0,2026-09-14,,,,
040734,2019,https://media.ark.org/ardot/040734env.pdf,040734env.pdf,0,2026-09-14,,,,
040774,2019,https://media.ark.org/ardot/040774env.pdf,040774env.pdf,0,2026-09-14,,,,
